800, 27.8774564266, 69.74, 3.47252069828
100, 3.5846060276, 57.2, 3.8120860431
200, 7.03456401825, 62.22, 2.10751037957
300, 10.5271464348, 66.18, 5.04911873499
400, 13.9876904011, 69.78, 3.67336358124
1000, 34.7804169655, 70.0, 0
500, 17.656198597, 68.42, 2.91712186924
600, 20.9589872837, 70.44, 1.41788574998
900, 31.3363242149, 72.38, 1.93845299143
700, 24.5562702179, 68.84, 2.04606940254
