800, 8.30917620659, 73.06, 0.54626001135
100, 7.96044960022, 61.56, 4.76596265197
200, 8.00736165047, 68.6, 1.76068168617
300, 8.05441823006, 69.9, 1.70762993649
400, 8.09003806114, 72.7, 1.50864177325
1000, 8.49201989174, 73.4, 0
500, 8.14009957314, 72.34, 1.25793481548
600, 8.19265460968, 72.12, 1.02449987799
900, 8.39575533867, 73.42, 0.45782092569
700, 8.28020653725, 73.22, 0.75736384915
